Image ID,Time,Latitude,Longitude,Altitude
407,2022-12-28 02:18:51.612335205+00:00,-66.56868132804297,250.35862305899192,6480351.964565608
408,2022-12-28 02:18:57.612335205+00:00,-66.22302174975002,250.00302046509705,6480520.468551428
409,2022-12-28 02:19:03.612335205+00:00,-65.87554153217417,249.65346318849296,6480621.280416356
410,2022-12-28 02:19:09.612335205+00:00,-65.52778399961694,249.31849730823413,6480772.6468586605
411,2022-12-28 02:19:15.612335205+00:00,-65.17809386839092,248.98515174869183,6480826.72677985
412,2022-12-28 02:19:21.611373901+00:00,-64.82697769690104,248.66162190967088,6480852.005661213
413,2022-12-28 02:19:27.612335205+00:00,-64.4781699248919,248.346631617507,6481010.478653884
414,2022-12-28 02:19:33.612319946+00:00,-64.12748712374382,248.0375617796533,6481099.060595014
415,2022-12-28 02:19:39.612319946+00:00,-63.77732884635781,247.73816941624665,6481247.41339147
416,2022-12-28 02:19:45.612319946+00:00,-63.42485780793155,247.4465487009144,6481322.459083523
417,2022-12-28 02:19:51.612319946+00:00,-63.07465336561573,247.1585376482063,6481496.998318689
418,2022-12-28 02:19:57.612319946+00:00,-62.72078325012478,246.8753654710788,6481523.259295456
419,2022-12-28 02:20:03.612319946+00:00,-62.367131346751925,246.6012598501887,6481595.190216426
420,2022-12-28 02:20:09.612319946+00:00,-62.01495646409714,246.3308688867244,6481735.371587337
421,2022-12-28 02:20:15.612319946+00:00,-61.66318694242482,246.06986812209817,6481932.476298985
422,2022-12-28 02:20:21.612319946+00:00,-61.308011337727,245.81164296937104,6481981.741773133
423,2022-12-28 02:20:27.612304688+00:00,-60.95217396172714,245.5580376176472,6482013.885986907
424,2022-12-28 02:20:33.612304688+00:00,-60.60005823102154,245.310334848786,6482227.193317316
425,2022-12-28 02:20:39.612304688+00:00,-60.24490591362,245.0670882673304,6482320.332484878
426,2022-12-28 02:20:45.612304688+00:00,-59.88918844233698,244.8294920721853,6482408.380176914
