MATS ID,Time,Latitude,Longitude,group_id
19057,2023-02-10 22:16:40.178985596+00:00,-77.57216398186888,69.73937871540568,15
19058,2023-02-10 22:16:46.378967285+00:00,-77.85895383064017,68.47933545232694,15
19058,2023-02-10 22:16:46.378967285+00:00,-77.85895383064017,68.47933545232694,16
19059,2023-02-10 22:16:52.578933716+00:00,-78.13827419091723,67.1819836471234,15
19059,2023-02-10 22:16:52.578933716+00:00,-78.13827419091723,67.1819836471234,16
19060,2023-02-10 22:16:58.778915405+00:00,-78.41444573538051,65.79774692478277,16
19060,2023-02-10 22:16:58.778915405+00:00,-78.41444573538051,65.79774692478277,15
19061,2023-02-10 22:17:04.978897095+00:00,-78.67993012516854,64.37938215744103,16
19061,2023-02-10 22:17:04.978897095+00:00,-78.67993012516854,64.37938215744103,15
19062,2023-02-10 22:17:11.178878784+00:00,-78.9426468935094,62.869475065641296,16
19062,2023-02-10 22:17:11.178878784+00:00,-78.9426468935094,62.869475065641296,15
19063,2023-02-10 22:17:17.378860474+00:00,-79.1952129528002,61.30619988463248,15
19063,2023-02-10 22:17:17.378860474+00:00,-79.1952129528002,61.30619988463248,16
19064,2023-02-10 22:17:23.578826904+00:00,-79.4398854898048,59.66727915740669,15
19064,2023-02-10 22:17:23.578826904+00:00,-79.4398854898048,59.66727915740669,16
19065,2023-02-10 22:17:29.778808594+00:00,-79.67639925573347,57.95437668950043,15
19065,2023-02-10 22:17:29.778808594+00:00,-79.67639925573347,57.95437668950043,16
19066,2023-02-10 22:17:35.978775024+00:00,-79.90497443965151,56.167283953966205,16
19066,2023-02-10 22:17:35.978775024+00:00,-79.90497443965151,56.167283953966205,15
19067,2023-02-10 22:17:42.178771973+00:00,-80.12225512729844,54.30252065728374,16
19067,2023-02-10 22:17:42.178771973+00:00,-80.12225512729844,54.30252065728374,15
19068,2023-02-10 22:17:48.378738403+00:00,-80.32924851588776,52.34208332722947,15
19068,2023-02-10 22:17:48.378738403+00:00,-80.32924851588776,52.34208332722947,16
19069,2023-02-10 22:17:54.578720093+00:00,-80.52595969228899,50.31488885800695,16
19070,2023-02-10 22:18:00.778686523+00:00,-80.71098865945704,48.2083050937046,16
19071,2023-02-10 22:18:06.978668213+00:00,-80.88131860949531,46.00189115974866,16
26582,2023-02-15 10:08:32.899505615+00:00,-73.33114658980028,141.67480233433295,17
26583,2023-02-15 10:08:39.099533081+00:00,-72.99282700296703,140.98711305237475,17
26584,2023-02-15 10:08:45.299530029+00:00,-72.65924199132775,140.3296013634462,17
26585,2023-02-15 10:08:51.499542236+00:00,-72.32232294686044,139.69634116579044,17
26586,2023-02-15 10:08:57.699539185+00:00,-71.98144433335646,139.08656024751045,17
26587,2023-02-15 10:09:03.899536133+00:00,-71.63967956456985,138.4918630820231,17
26588,2023-02-15 10:09:10.099563599+00:00,-71.29717460823272,137.9215206301399,17
26589,2023-02-15 10:09:16.299560547+00:00,-70.95144463070282,137.3689730354325,17
26590,2023-02-15 10:09:22.499572754+00:00,-70.60447880146236,136.83530142011134,17
26591,2023-02-15 10:09:28.699996948+00:00,-70.25688155104106,136.31415842179138,17
26592,2023-02-15 10:09:34.899291992+00:00,-69.9119692400799,135.81894271042478,17
26593,2023-02-15 10:09:41.099288940+00:00,-69.55864029600116,135.3315163353192,17
26594,2023-02-15 10:09:47.299255371+00:00,-69.20769885096284,134.85905302571314,18
26595,2023-02-15 10:09:53.499237061+00:00,-68.85902686667363,134.40741221310395,18
26596,2023-02-15 10:09:59.699203491+00:00,-68.50303475029622,133.96505061460172,18
26597,2023-02-15 10:10:05.899185181+00:00,-68.14912516988687,133.5361776851288,18
26598,2023-02-15 10:10:12.099166870+00:00,-67.79718392650469,133.12010758438367,18
26599,2023-02-15 10:10:18.299148560+00:00,-67.44017492536621,132.71395807187014,18
26600,2023-02-15 10:10:24.499130249+00:00,-67.08309164497038,132.3182783935078,18
26601,2023-02-15 10:10:30.699096680+00:00,-66.72572257220386,131.93390028186712,18
26602,2023-02-15 10:10:36.899078369+00:00,-66.36701923004945,131.56019319686644,18
26603,2023-02-15 10:10:43.099075317+00:00,-66.00751880114622,131.19991081173492,18
26627,2023-02-15 10:13:11.898544312+00:00,-57.2534462153877,124.6016399164219,19
26628,2023-02-15 10:13:18.098526001+00:00,-56.88305414705896,124.3897383327405,19
26629,2023-02-15 10:13:24.298507690+00:00,-56.51326648165988,124.18178143624988,19
26953,2023-02-15 13:13:31.466964722+00:00,-72.54891434060904,219.12610908052665,20
26954,2023-02-15 13:13:37.666000366+00:00,-72.88918694479796,218.46819138428603,20
26955,2023-02-15 13:13:43.866928101+00:00,-73.22606076603351,217.79009058477533,20
26956,2023-02-15 13:13:50.066909790+00:00,-73.56177108750514,217.0865687988574,20
26957,2023-02-15 13:13:56.266891479+00:00,-73.89487349121278,216.34994990172925,20
26958,2023-02-15 13:14:02.466857910+00:00,-74.22400714267748,215.59162486550773,20
26959,2023-02-15 13:14:08.666839600+00:00,-74.55234967189897,214.79806471165148,20
26960,2023-02-15 13:14:14.866821289+00:00,-74.87833879723925,213.97086222889425,20
26961,2023-02-15 13:14:21.066802979+00:00,-75.20005045182042,213.1155666111002,20
26962,2023-02-15 13:14:27.266784668+00:00,-75.51968121120161,212.22047322625988,20
26963,2023-02-15 13:14:33.466751099+00:00,-75.83535663042072,211.28216744805323,20
26964,2023-02-15 13:14:39.666732788+00:00,-76.14731204854823,210.3134583660561,20
26964,2023-02-15 13:14:39.666732788+00:00,-76.14731204854823,210.3134583660561,21
26965,2023-02-15 13:14:45.866714478+00:00,-76.45532643009415,209.30169919582755,20
26965,2023-02-15 13:14:45.866714478+00:00,-76.45532643009415,209.30169919582755,21
26966,2023-02-15 13:14:52.066696167+00:00,-76.76161606336153,208.2309259342996,20
26966,2023-02-15 13:14:52.066696167+00:00,-76.76161606336153,208.2309259342996,21
26967,2023-02-15 13:14:58.266677856+00:00,-77.0597414875225,207.1254933242876,20
26967,2023-02-15 13:14:58.266677856+00:00,-77.0597414875225,207.1254933242876,21
26968,2023-02-15 13:15:04.466644287+00:00,-77.35565986414338,205.96614126835505,20
26968,2023-02-15 13:15:04.466644287+00:00,-77.35565986414338,205.96614126835505,21
26969,2023-02-15 13:15:10.666625977+00:00,-77.64582189436688,204.76656555008043,20
26969,2023-02-15 13:15:10.666625977+00:00,-77.64582189436688,204.76656555008043,21
26970,2023-02-15 13:15:16.866592407+00:00,-77.93112777192421,203.4942674441016,20
26970,2023-02-15 13:15:16.866592407+00:00,-77.93112777192421,203.4942674441016,21
26971,2023-02-15 13:15:23.066589355+00:00,-78.21015638986113,202.16597526341,20
26971,2023-02-15 13:15:23.066589355+00:00,-78.21015638986113,202.16597526341,21
26972,2023-02-15 13:15:29.266555786+00:00,-78.4805088743321,200.79579135779943,21
26973,2023-02-15 13:15:35.466537476+00:00,-78.74922178925534,199.33341339220564,21
26974,2023-02-15 13:15:41.666519165+00:00,-79.00952418805095,197.8150045473733,21
26975,2023-02-15 13:15:47.865539551+00:00,-79.2597540693506,196.2241206316821,21
26976,2023-02-15 13:15:54.066482544+00:00,-79.50427136217381,194.56537150179528,21
26977,2023-02-15 13:16:00.266448975+00:00,-79.73776588573871,192.8473798615805,21
26978,2023-02-15 13:16:06.466430664+00:00,-79.96231991695099,191.02542549049213,21
26979,2023-02-15 13:16:12.666412354+00:00,-80.17776439894126,189.14189176452945,21
26980,2023-02-15 13:16:18.866378784+00:00,-80.38262414562433,187.16112958348785,21
26981,2023-02-15 13:16:25.066375732+00:00,-80.57560955016301,185.1120120385051,21
26982,2023-02-15 13:16:31.266342163+00:00,-80.75368200949056,182.96509349660343,21
26983,2023-02-15 13:16:37.466323853+00:00,-80.91924554175968,180.7422492312079,21
26984,2023-02-15 13:16:43.666305542+00:00,-81.08127386254705,178.4764819011205,21
26985,2023-02-15 13:16:49.866271973+00:00,-81.22769930976311,176.11794074165695,21
26996,2023-02-15 13:17:58.066040039+00:00,-81.67898236283312,147.08420066551895,22
26997,2023-02-15 13:18:04.266021729+00:00,-81.61349167901852,144.44883475309825,22
26998,2023-02-15 13:18:10.466003418+00:00,-81.53276870432106,141.83047490468346,22
26999,2023-02-15 13:18:16.665969849+00:00,-81.43632641350882,139.27911039115483,22
27000,2023-02-15 13:18:22.865951538+00:00,-81.3214676851407,136.7938010288882,22
27001,2023-02-15 13:18:29.065933228+00:00,-81.19220008696875,134.36444009164853,22
27002,2023-02-15 13:18:35.265914917+00:00,-81.05025997010006,132.03352293937456,22
27003,2023-02-15 13:18:40.465896606+00:00,-80.91859890622115,130.1302520261763,22
27004,2023-02-15 13:18:47.665863037+00:00,-80.721854494962,127.56877608049544,22
27005,2023-02-15 13:18:53.865844727+00:00,-80.53898726507155,125.45895035132352,22
27006,2023-02-15 13:19:00.065826416+00:00,-80.34063543310513,123.41370950851343,22
27007,2023-02-15 13:19:06.265808105+00:00,-80.13549349955076,121.46550280131092,22
27008,2023-02-15 13:19:12.465789795+00:00,-79.92104116250701,119.60727417907576,22
27009,2023-02-15 13:19:18.665756226+00:00,-79.69313566275713,117.812624810627,22
27009,2023-02-15 13:19:18.665756226+00:00,-79.69313566275713,117.812624810627,23
27010,2023-02-15 13:19:24.865737915+00:00,-79.45659711596295,116.09365380562498,22
27010,2023-02-15 13:19:24.865737915+00:00,-79.45659711596295,116.09365380562498,23
27011,2023-02-15 13:19:31.065719604+00:00,-79.21293665470928,114.46174819529942,22
27011,2023-02-15 13:19:31.065719604+00:00,-79.21293665470928,114.46174819529942,23
27012,2023-02-15 13:19:37.265701294+00:00,-78.96234980798444,112.89278390747243,22
27012,2023-02-15 13:19:37.265701294+00:00,-78.96234980798444,112.89278390747243,23
27013,2023-02-15 13:19:43.465667725+00:00,-78.70156822273343,111.3978805409917,23
27013,2023-02-15 13:19:43.465667725+00:00,-78.70156822273343,111.3978805409917,22
27014,2023-02-15 13:19:49.665649414+00:00,-78.43646214398096,109.96068335254448,22
27014,2023-02-15 13:19:49.665649414+00:00,-78.43646214398096,109.96068335254448,23
27015,2023-02-15 13:19:55.865631104+00:00,-78.16111924169104,108.58905022777924,22
27015,2023-02-15 13:19:55.865631104+00:00,-78.16111924169104,108.58905022777924,23
27016,2023-02-15 13:20:02.065612793+00:00,-77.88453354765737,107.28361574221928,22
27016,2023-02-15 13:20:02.065612793+00:00,-77.88453354765737,107.28361574221928,23
27017,2023-02-15 13:20:08.265594482+00:00,-77.59993575692141,106.03264274241644,22
27017,2023-02-15 13:20:08.265594482+00:00,-77.59993575692141,106.03264274241644,23
27018,2023-02-15 13:20:14.465560913+00:00,-77.30955199332968,104.83505535786225,22
27018,2023-02-15 13:20:14.465560913+00:00,-77.30955199332968,104.83505535786225,23
27019,2023-02-15 13:20:20.665542603+00:00,-77.01319389179758,103.69252234357202,23
27020,2023-02-15 13:20:26.865524292+00:00,-76.7171098319534,102.59776050629073,23
27021,2023-02-15 13:20:33.065505981+00:00,-76.41431886130339,101.54842492726588,23
27022,2023-02-15 13:20:39.265487671+00:00,-76.10571609661936,100.54440924836672,23
27023,2023-02-15 13:20:45.465454102+00:00,-75.7938917992574,99.58468895498588,23
27024,2023-02-15 13:20:51.665435791+00:00,-75.47859198756746,98.65497613807923,23
27025,2023-02-15 13:20:57.865417480+00:00,-75.16436268616323,97.77634721758253,23
27026,2023-02-15 13:21:04.065399170+00:00,-74.84185367545234,96.92379730861784,23
27027,2023-02-15 13:21:10.265380859+00:00,-74.51832183500775,96.10772338523566,23
27028,2023-02-15 13:21:16.465347290+00:00,-74.19305366494905,95.32861608565824,23
27029,2023-02-15 13:21:22.665328979+00:00,-73.86403892019507,94.57118916506477,23
27435,2023-02-15 16:29:53.822982788+00:00,-81.29729071595217,126.38663970384472,24
27436,2023-02-15 16:30:00.022979736+00:00,-81.41260019004176,123.91006802055828,24
27437,2023-02-15 16:30:06.222946167+00:00,-81.51383574311025,121.3535379912541,24
27438,2023-02-15 16:30:12.422927856+00:00,-81.59818325960538,118.77192799726542,24
27439,2023-02-15 16:30:18.622894287+00:00,-81.66518977993032,116.12973750787044,24
27440,2023-02-15 16:30:24.822875977+00:00,-81.7153134593948,113.43740587002398,24
27441,2023-02-15 16:30:31.022872925+00:00,-81.74702320781356,110.72980962491512,24
27442,2023-02-15 16:30:37.222839355+00:00,-81.76015714618877,108.02646148115603,24
27443,2023-02-15 16:30:43.422821045+00:00,-81.7565450314985,105.2958387802373,24
27444,2023-02-15 16:30:49.622787476+00:00,-81.7353817467959,102.58458606134144,24
27445,2023-02-15 16:30:55.822769165+00:00,-81.69584243461368,99.8844373213997,24
27446,2023-02-15 16:31:02.022750854+00:00,-81.6382322386333,97.22751551737964,24
27447,2023-02-15 16:31:08.222732544+00:00,-81.56351834204936,94.6111082998742,24
27448,2023-02-15 16:31:14.422714233+00:00,-81.47312617814444,92.03251274869092,24
27449,2023-02-15 16:31:20.622680664+00:00,-81.36597401995175,89.52679965996468,24
27450,2023-02-15 16:31:26.822662354+00:00,-81.2427687485291,87.07688114661306,24
27451,2023-02-15 16:31:33.022644043+00:00,-81.10422886626078,84.7033222061246,24
27452,2023-02-15 16:31:39.222625732+00:00,-80.95234638638564,82.38761917805917,24
27453,2023-02-15 16:31:45.422607422+00:00,-80.78820409122197,80.17728852911105,24
27454,2023-02-15 16:31:51.622573853+00:00,-80.609108226317,78.03300768557307,24
27455,2023-02-15 16:31:57.822555542+00:00,-80.41813956920907,75.97627418140208,24
27456,2023-02-15 16:32:04.022537231+00:00,-80.21532036573643,73.98255798447721,24
27457,2023-02-15 16:32:10.222518921+00:00,-80.00396072756078,72.09455896100711,24
27755,2023-02-15 19:39:29.483474731+00:00,-72.4382632468782,122.8260108725338,25
27756,2023-02-15 19:39:35.683441162+00:00,-72.77959712635142,122.17172585528182,25
27757,2023-02-15 19:39:41.883422852+00:00,-73.11853521456776,121.50245110144256,25
27758,2023-02-15 19:39:48.083404541+00:00,-73.45402376477328,120.803599002419,25
27759,2023-02-15 19:39:54.283386230+00:00,-73.78738622526025,120.08237064752966,25
27760,2023-02-15 19:40:00.483352661+00:00,-74.11997028380587,119.32343185589863,25
27761,2023-02-15 19:40:06.683334351+00:00,-74.44717983317763,118.5438052092239,25
27762,2023-02-15 19:40:12.883300781+00:00,-74.77422672014683,117.72852894971084,25
27763,2023-02-15 19:40:19.083297729+00:00,-75.09652592452068,116.8837240945104,25
27764,2023-02-15 19:40:25.283264160+00:00,-75.41856953932617,115.99539832646478,25
27764,2023-02-15 19:40:25.283264160+00:00,-75.41856953932617,115.99539832646478,26
27765,2023-02-15 19:40:30.483245850+00:00,-75.6836808996697,115.22215312242837,25
27765,2023-02-15 19:40:30.483245850+00:00,-75.6836808996697,115.22215312242837,26
27766,2023-02-15 19:40:37.683227539+00:00,-76.04721745350555,114.11897735011236,25
27766,2023-02-15 19:40:37.683227539+00:00,-76.04721745350555,114.11897735011236,26
27767,2023-02-15 19:40:43.883193970+00:00,-76.35774307476173,113.11354675649208,25
27767,2023-02-15 19:40:43.883193970+00:00,-76.35774307476173,113.11354675649208,26
27768,2023-02-15 19:40:50.083190918+00:00,-76.6643973794118,112.0642397758714,25
27768,2023-02-15 19:40:50.083190918+00:00,-76.6643973794118,112.0642397758714,26
27769,2023-02-15 19:40:56.283157349+00:00,-76.96330214475446,110.97919133168152,26
27769,2023-02-15 19:40:56.283157349+00:00,-76.96330214475446,110.97919133168152,25
27770,2023-02-15 19:41:02.483139038+00:00,-77.26219246070448,109.82714064009618,25
27770,2023-02-15 19:41:02.483139038+00:00,-77.26219246070448,109.82714064009618,26
