 
511.8	1.07E-06	   
512.0	1.24E-06	   
512.2	1.48E-06	   
512.4	1.83E-06	   
512.6	2.36E-06	   
512.8	3.14E-06	   
513.0	4.20E-06	   
513.2	5.38E-06	   
513.4	6.14E-06	   
513.6	5.95E-06	   
513.8	5.07E-06	   
514.0	4.10E-06	   
514.2	3.32E-06	   
514.4	2.77E-06	   
514.6	2.41E-06	   
514.8	2.18E-06	   
515.0	2.06E-06	   
515.2	2.02E-06	   
515.4	2.07E-06	   
515.6	2.20E-06	   
515.8	2.43E-06	   
516.0	2.78E-06	   
516.2	3.33E-06	   
516.4	4.14E-06	   
516.6	5.39E-06	   
516.8	7.36E-06	   
517.0	1.05E-05	   
517.2	1.58E-05	   
517.4	2.46E-05	   
517.6	3.81E-05	   
517.8	5.49E-05	   
518.0	6.79E-05	   
518.2	7.18E-05	   
518.4	6.95E-05	   
518.6	6.64E-05	   
518.8	6.54E-05	   
519.0	6.72E-05	   
519.2	7.22E-05	   
519.4	8.02E-05	   
519.6	9.07E-05	   
519.8	1.02E-04	   
520.0	1.13E-04	   
520.2	1.22E-04	   
520.4	1.27E-04	   
520.6	1.30E-04	   
520.8	1.30E-04	   
521.0	1.26E-04	   
521.2	1.17E-04	   
521.4	1.03E-04	   
521.6	8.47E-05	   
521.8	6.62E-05	   
522.0	5.03E-05	   
522.2	3.81E-05	   
522.4	2.94E-05	   
522.6	2.33E-05	   
522.8	1.90E-05	   
523.0	1.60E-05	   
523.2	1.39E-05	   
523.4	1.24E-05	   
523.6	1.11E-05	   
523.8	1.01E-05	   
524.0	9.03E-06	   
524.2	7.95E-06	   
524.4	6.84E-06	   
524.6	5.75E-06	   
524.8	4.76E-06	   
525.0	3.91E-06	   
525.2	3.23E-06	   
525.4	2.69E-06	   
525.6	2.29E-06	   
525.8	1.99E-06	   
526.0	1.78E-06	   
526.2	1.63E-06	   
526.4	1.54E-06	   
526.6	1.51E-06	   
526.8	1.52E-06	   
527.0	1.59E-06	   
