456.8	1.50E-07
457.0	1.23E-07
457.2	1.07E-07
457.4	9.70E-08
457.6	9.15E-08
457.8	8.91E-08
458.0	8.93E-08
458.2	9.15E-08
458.4	9.56E-08
458.6	1.01E-07
458.8	1.09E-07
459.0	1.19E-07
459.2	1.32E-07
459.4	1.47E-07
459.6	1.68E-07
459.8	1.96E-07
460.0	2.35E-07
460.2	2.89E-07
460.4	3.67E-07
460.6	4.85E-07
460.8	6.61E-07
461.0	9.04E-07
461.2	1.16E-06
461.4	1.28E-06
461.6	1.16E-06
461.8	9.27E-07
462.0	7.15E-07
462.2	5.61E-07
462.4	4.58E-07
462.6	3.89E-07
462.8	3.45E-07
463.0	3.17E-07
463.2	3.01E-07
463.4	2.95E-07
463.6	2.96E-07
463.8	3.04E-07
464.0	3.19E-07
464.2	3.40E-07
464.4	3.70E-07
464.6	4.09E-07
464.8	4.59E-07
465.0	5.25E-07
465.2	6.12E-07
465.4	7.28E-07
465.6	8.84E-07
465.8	1.10E-06
466.0	1.39E-06
466.2	1.77E-06
466.4	2.25E-06
466.6	2.78E-06
466.8	3.23E-06
467.0	3.48E-06
467.2	3.50E-06
467.4	3.35E-06
467.6	3.16E-06
467.8	3.01E-06
468.0	2.92E-06
468.2	2.92E-06
468.4	3.01E-06
468.6	3.20E-06
468.8	3.51E-06
469.0	3.94E-06
469.2	4.52E-06
469.4	5.27E-06
469.6	6.21E-06
469.8	7.38E-06
470.0	8.85E-06
470.2	1.07E-05
470.4	1.32E-05
470.6	1.66E-05
470.8	2.16E-05
471.0	2.91E-05
471.2	4.06E-05
471.4	5.69E-05
471.6	7.50E-05
471.8	8.54E-05
472.0	8.24E-05
472.2	7.22E-05
472.4	6.29E-05
472.6	5.78E-05
472.8	5.76E-05
473.0	6.35E-05
473.2	7.94E-05
473.4	1.17E-04
473.6	2.14E-04
473.8	4.53E-04
474.0	5.86E-04
474.2	4.49E-04
474.4	1.66E-04
474.6	7.89E-05
474.8	4.72E-05
475.0	3.29E-05
475.2	2.56E-05
475.4	2.17E-05
475.6	1.97E-05
475.8	1.90E-05
476.0	1.94E-05
476.2	2.09E-05
476.4	2.37E-05
476.6	2.82E-05
476.8	3.52E-05
477.0	4.61E-05
477.2	6.30E-05
477.4	8.91E-05
477.6	1.28E-04
477.8	1.77E-04
478.0	2.23E-04
478.2	2.41E-04
478.4	2.26E-04
478.6	1.95E-04
478.8	1.64E-04
479.0	1.39E-04
479.2	1.20E-04
479.4	1.06E-04
479.6	9.54E-05
479.8	8.77E-05
480.0	8.17E-05
480.2	7.64E-05
480.4	7.10E-05
480.6	6.52E-05
480.8	5.88E-05
481.0	5.22E-05
481.2	4.59E-05
481.4	4.05E-05
481.6	3.61E-05
481.8	3.28E-05
482.0	3.06E-05
482.2	2.94E-05
482.4	2.91E-05
482.6	2.97E-05
482.8	3.07E-05
483.0	3.19E-05
483.2	3.24E-05
483.4	3.14E-05
483.6	2.85E-05
483.8	2.44E-05
484.0	2.02E-05
484.2	1.65E-05
484.4	1.37E-05
484.6	1.17E-05
484.8	1.03E-05
485.0	9.39E-06
485.2	8.95E-06
485.4	8.90E-06
485.6	9.26E-06
485.8	1.01E-05
486.0	1.15E-05
486.2	1.39E-05
486.4	1.75E-05
486.6	2.27E-05
486.8	2.96E-05
487.0	3.62E-05
487.2	3.88E-05
487.4	3.56E-05
487.6	2.98E-05
487.8	2.45E-05
488.0	2.06E-05
488.2	1.83E-05
488.4	1.71E-05
488.6	1.70E-05
488.8	1.80E-05
489.0	2.03E-05
489.2	2.46E-05
489.4	3.21E-05
489.6	4.52E-05
489.8	6.79E-05
490.0	1.02E-04
490.2	1.27E-04
490.4	1.13E-04
490.6	8.18E-05
490.8	5.75E-05
491.0	4.29E-05
491.2	3.45E-05
491.4	2.98E-05
491.6	2.74E-05
491.8	2.66E-05
492.0	2.71E-05
492.2	2.87E-05
492.4	3.15E-05
492.6	3.55E-05
492.8	4.05E-05
493.0	4.63E-05
493.2	5.22E-05
493.4	5.70E-05
493.6	5.92E-05
493.8	5.78E-05
494.0	5.29E-05
494.2	4.57E-05
494.4	3.79E-05
494.6	3.06E-05
494.8	2.45E-05
495.0	1.98E-05
495.2	1.62E-05
495.4	1.35E-05
495.6	1.15E-05
495.8	1.00E-05
496.0	8.82E-06
496.2	7.80E-06
496.4	6.87E-06
496.6	5.96E-06
496.8	5.05E-06
497.0	4.17E-06
497.2	3.37E-06
497.4	2.68E-06
497.6	2.13E-06
497.8	1.71E-06
498.0	1.38E-06
498.2	1.14E-06
498.4	9.62E-07
498.6	8.31E-07
498.8	7.37E-07
499.0	6.71E-07
499.2	6.28E-07
499.4	6.04E-07
499.6	5.99E-07
499.8	6.12E-07
500.0	6.44E-07
500.2	7.02E-07
500.4	7.91E-07
500.6	9.26E-07
500.8	1.13E-06
501.0	1.43E-06
501.2	1.89E-06
501.4	2.57E-06
501.6	3.48E-06
501.8	4.42E-06
502.0	4.85E-06
502.2	4.49E-06
502.4	3.72E-06
502.6	2.99E-06
502.8	2.45E-06
503.0	2.08E-06
503.2	1.85E-06
503.4	1.71E-06
503.6	1.66E-06
503.8	1.67E-06
504.0	1.76E-06
504.2	1.91E-06
504.4	2.17E-06
504.6	2.56E-06
504.8	3.13E-06
505.0	3.99E-06
505.2	5.28E-06
505.4	7.27E-06
505.6	1.04E-05
505.8	1.51E-05
506.0	2.21E-05
506.2	3.15E-05
506.4	4.20E-05
506.6	5.18E-05
506.8	5.98E-05
507.0	6.71E-05
507.2	7.52E-05
507.4	8.57E-05
507.6	9.95E-05
507.8	1.16E-04
508.0	1.33E-04
508.2	1.47E-04
508.4	1.54E-04
508.6	1.55E-04
508.8	1.53E-04
509.0	1.47E-04
509.2	1.38E-04
509.4	1.22E-04
509.6	1.02E-04
509.8	8.00E-05
510.0	6.02E-05
510.2	4.49E-05
510.4	3.39E-05
510.6	2.63E-05
510.8	2.12E-05
511.0	1.77E-05
511.2	1.53E-05
511.4	1.35E-05
511.6	1.21E-05
511.8	1.08E-05
512.0	9.57E-06
512.2	8.20E-06
512.4	6.79E-06
512.6	5.47E-06
512.8	4.33E-06
513.0	3.41E-06
513.2	2.72E-06
513.4	2.20E-06
513.6	1.83E-06
513.8	1.56E-06
514.0	1.37E-06
514.2	1.24E-06
514.4	1.17E-06
514.6	1.13E-06
514.8	1.14E-06
515.0	1.19E-06
515.2	1.30E-06
515.4	1.47E-06
515.6	1.74E-06
515.8	2.12E-06
516.0	2.59E-06
516.2	3.04E-06
516.4	3.16E-06
516.6	2.78E-06
516.8	2.15E-06
517.0	1.58E-06
517.2	1.17E-06
517.4	8.83E-07
517.6	6.94E-07
517.8	5.67E-07
518.0	4.81E-07
518.2	4.23E-07
518.4	3.84E-07
518.6	3.59E-07
518.8	3.46E-07
519.0	3.44E-07
519.2	3.51E-07
519.4	3.67E-07
519.6	3.95E-07
519.8	4.35E-07
520.0	4.92E-07
520.2	5.67E-07
520.4	6.65E-07
520.6	7.92E-07
520.8	9.49E-07
521.0	1.13E-06
521.2	1.33E-06
521.4	1.52E-06
521.6	1.68E-06
521.8	1.78E-06
522.0	1.84E-06
522.2	1.87E-06
522.4	1.89E-06
522.6	1.93E-06
522.8	2.01E-06
523.0	2.14E-06
523.2	2.35E-06
523.4	2.65E-06
523.6	3.10E-06
523.8	3.76E-06
524.0	4.73E-06
524.2	6.22E-06
524.4	8.55E-06
524.6	1.24E-05
524.8	1.89E-05
525.0	3.07E-05
525.2	5.34E-05
525.4	1.00E-04
525.6	2.04E-04
525.8	4.44E-04
526.0	9.68E-04
526.2	1.69E-03
526.4	2.00E-03
526.6	1.63E-03
526.8	9.28E-04
527.0	4.81E-04
527.2	2.59E-04
527.4	1.47E-04
527.6	8.70E-05
527.8	5.29E-05
528.0	3.29E-05
528.2	2.09E-05
528.4	1.36E-05
528.6	9.06E-06
528.8	6.23E-06
529.0	4.42E-06
529.2	3.24E-06
529.4	2.45E-06
529.6	1.92E-06
529.8	1.55E-06
530.0	1.30E-06
530.2	1.12E-06
530.4	1.00E-06
530.6	9.31E-07
530.8	8.94E-07
531.0	8.93E-07
531.2	9.30E-07
531.4	1.02E-06
531.6	1.17E-06
531.8	1.44E-06
532.0	1.90E-06
532.2	2.67E-06
532.4	3.71E-06
532.6	4.16E-06
532.8	3.14E-06
533.0	1.88E-06
533.2	1.10E-06
533.4	6.87E-07
533.6	4.57E-07
533.8	3.23E-07
534.0	2.40E-07
534.2	1.86E-07
534.4	1.50E-07
534.6	1.25E-07
534.8	1.08E-07
535.0	9.51E-08
535.2	8.60E-08
535.4	7.97E-08
535.6	7.54E-08
535.8	7.29E-08
536.0	7.19E-08
536.2	7.23E-08
536.4	7.41E-08
536.6	7.74E-08
536.8	8.23E-08
537.0	8.93E-08
537.2	9.87E-08
537.4	1.11E-07
537.6	1.28E-07
537.8	1.49E-07
538.0	1.78E-07
538.2	2.18E-07
538.4	2.71E-07
538.6	3.46E-07
538.8	4.52E-07
539.0	6.08E-07
539.2	8.41E-07
539.4	1.20E-06
539.6	1.80E-06
539.8	2.83E-06
540.0	4.76E-06
540.2	8.88E-06
540.4	1.95E-05
540.6	5.98E-05
540.8	4.01E-04
541.0	3.30E-04
541.2	1.02E-03
541.4	5.48E-04
541.6	2.07E-04
541.8	1.47E-04
542.0	1.42E-04
542.2	1.49E-04
542.4	1.15E-04
542.6	5.80E-05
542.8	2.64E-05
543.0	1.31E-05
543.2	7.19E-06
543.4	4.35E-06
543.6	2.84E-06
543.8	1.99E-06
544.0	1.47E-06
