Image ID,Time,Latitude,Longitude,Altitude
11158,2022-12-28 00:38:48.084472656+00:00,-77.96471318387184,298.5770369745132,6476922.541364031
11159,2022-12-28 00:38:54.084472656+00:00,-77.69004529620517,297.3514285768047,6476991.117862667
11160,2022-12-28 00:39:00.084472656+00:00,-77.40913294758289,296.1624906852227,6476919.471715577
11161,2022-12-28 00:39:06.084472656+00:00,-77.12680192494446,295.0474238584912,6477112.750676591
11162,2022-12-28 00:39:11.084472656+00:00,-76.88519470179283,294.14558362127667,6477113.537734041
11163,2022-12-28 00:39:18.084472656+00:00,-76.54348362747459,292.92844114212437,6477118.379252483
11164,2022-12-28 00:39:24.084472656+00:00,-76.24835372618217,291.9423785070378,6477261.331798164
11165,2022-12-28 00:39:30.084472656+00:00,-75.94668131868856,290.9907919437944,6477258.610159106
11166,2022-12-28 00:39:36.084472656+00:00,-75.64377508285936,290.07722409801886,6477333.682282458
11167,2022-12-28 00:39:42.083526611+00:00,-75.33574235893876,289.20035760202484,6477333.437390435
11168,2022-12-28 00:39:48.084472656+00:00,-75.02701597007942,288.3580882949918,6477426.19321597
11169,2022-12-28 00:39:54.084472656+00:00,-74.71576936900965,287.54786321457857,6477522.996229938
11170,2022-12-28 00:40:00.084472656+00:00,-74.40162399343444,286.7760177046154,6477654.703221808
11171,2022-12-28 00:40:06.084472656+00:00,-74.08356859077826,286.02034950093935,6477648.872315753
11172,2022-12-28 00:40:12.084472656+00:00,-73.76271134917644,285.2983077106072,6477658.649458901
11173,2022-12-28 00:40:18.084472656+00:00,-73.44052958139119,284.60308812519224,6477704.28446513
11174,2022-12-28 00:40:24.084472656+00:00,-73.11763662551198,283.93645488714674,6477824.351882135
11175,2022-12-28 00:40:30.084472656+00:00,-72.79368938719122,283.28754996666726,6477943.290750172
11176,2022-12-28 00:40:36.084472656+00:00,-72.46478897562686,282.6666104044941,6477968.811364043
11177,2022-12-28 00:40:42.084457397+00:00,-72.1386350087679,282.06291357671677,6478149.665288653
11178,2022-12-28 00:40:48.084457397+00:00,-71.8041376723473,281.48067793712795,6478063.643480682
11179,2022-12-28 00:40:54.084457397+00:00,-71.47352144413134,280.9203579159384,6478213.184856869
11180,2022-12-28 00:41:00.084457397+00:00,-71.1384667614736,280.3716471059087,6478198.929779134
11181,2022-12-28 00:41:06.084457397+00:00,-70.80604498041772,279.8483734262979,6478397.307926003
11182,2022-12-28 00:41:12.084457397+00:00,-70.46913556935905,279.3393305583524,6478449.091883406
11183,2022-12-28 00:41:18.084457397+00:00,-70.13075747878003,278.8425015949825,6478468.658964125
11184,2022-12-28 00:41:24.084457397+00:00,-69.79440376997216,278.36371318333363,6478637.815721358
11185,2022-12-28 00:41:30.084457397+00:00,-69.45372912041263,277.89773571002866,6478663.248867398
11186,2022-12-28 00:41:36.084457397+00:00,-69.11149059174143,277.4478988793918,6478681.1499974895
11187,2022-12-28 00:41:42.084442139+00:00,-68.77236245821328,277.01154254203925,6478872.886214631
11188,2022-12-28 00:41:48.084442139+00:00,-68.42837854713983,276.5839648155168,6478877.699349778
11189,2022-12-28 00:41:54.084442139+00:00,-68.08745786092432,276.17296793338767,6479076.916178291
11190,2022-12-28 00:42:00.084442139+00:00,-67.74309026612625,275.7728140945471,6479163.05175606
11191,2022-12-28 00:42:06.084442139+00:00,-67.39603453160761,275.3800057439748,6479147.730014428
11192,2022-12-28 00:42:12.084442139+00:00,-67.05028360330321,274.99871577533605,6479226.606655925
11193,2022-12-28 00:42:18.084442139+00:00,-66.70681740459855,274.62841356669463,6479439.633681993
11194,2022-12-28 00:42:24.084442139+00:00,-66.35834542398487,274.269347698508,6479479.283895584
11195,2022-12-28 00:42:30.084442139+00:00,-66.01036500474326,273.91777087702684,6479558.157304165
11196,2022-12-28 00:42:36.084442139+00:00,-65.66456799322174,273.5771067875419,6479769.88645675
11197,2022-12-28 00:42:42.084457397+00:00,-65.31273359933782,273.2425032472431,6479735.017852827
11198,2022-12-28 00:42:48.084457397+00:00,-64.96398857998805,272.91469884491516,6479848.852514735
11199,2022-12-28 00:42:54.084457397+00:00,-64.6155206088617,272.59899633011094,6480024.712116995
11200,2022-12-28 00:43:00.084457397+00:00,-64.26645733560952,272.28843808089977,6480183.901816522
11201,2022-12-28 00:43:06.084457397+00:00,-63.9120986428619,271.98159053467026,6480115.7751972135
11202,2022-12-28 00:43:12.084457397+00:00,-63.56203181001486,271.68693789539094,6480285.059102312
11203,2022-12-28 00:43:18.084457397+00:00,-63.21287917910337,271.3997297370909,6480518.545083788
11204,2022-12-28 00:43:24.084457397+00:00,-62.85734545290677,271.1132418849342,6480461.382962811
11205,2022-12-28 00:43:30.084457397+00:00,-62.50602538963,270.83661964395935,6480627.162128805
11206,2022-12-28 00:43:36.084457397+00:00,-62.15134663283144,270.5636170864258,6480651.223519715
11207,2022-12-28 00:43:42.084457397+00:00,-61.799242036524895,270.3001092341195,6480825.981570515
11208,2022-12-28 00:43:48.084457397+00:00,-61.44867486980701,270.0402162244836,6481072.724863422
11209,2022-12-28 00:43:54.083511353+00:00,-61.0910553935747,269.78436060025183,6481018.535525408
11210,2022-12-28 00:44:00.084457397+00:00,-60.73834365108003,269.5371281786898,6481218.958161859
11211,2022-12-28 00:44:06.084457397+00:00,-60.38585666867001,269.2910947150366,6481417.938168759
11212,2022-12-28 00:44:12.084457397+00:00,-60.02658949925738,269.05184426540967,6481347.97380248
11213,2022-12-28 00:44:18.083511353+00:00,-59.672299999073125,268.8141797955037,6481486.700963438
11214,2022-12-28 00:44:24.084457397+00:00,-59.31819878209081,268.5853710626601,6481678.445763047
11215,2022-12-28 00:44:30.084472656+00:00,-58.96011738290541,268.3570228798662,6481682.953130959
11216,2022-12-28 00:44:36.084472656+00:00,-58.604363163147774,268.1342889352196,6481809.396707816
11217,2022-12-28 00:44:42.084472656+00:00,-58.24944159527374,267.9171067979299,6481992.865326563
11218,2022-12-28 00:44:48.084472656+00:00,-57.89301173375908,267.7017156088673,6482108.424655694
11219,2022-12-28 00:44:54.084472656+00:00,-57.53605773356595,267.49112871651835,6482217.744503602
11220,2022-12-28 00:45:00.084472656+00:00,-57.17832458882433,267.285455575051,6482310.747819546
11221,2022-12-28 00:45:06.084472656+00:00,-56.823405379054044,267.079934101744,6482516.097062098
11222,2022-12-28 00:45:12.084472656+00:00,-56.46257297802948,266.8791872391015,6482479.86464462
11223,2022-12-28 00:45:18.084472656+00:00,-56.10851482921197,266.68357151118704,6482760.400659887
11224,2022-12-28 00:45:24.084472656+00:00,-55.75079848992592,266.4892524156517,6482877.627475138
11225,2022-12-28 00:45:30.084472656+00:00,-55.391405573451074,266.29808099098705,6482929.697961556
11226,2022-12-28 00:45:36.084472656+00:00,-55.03379078469204,266.1118971464298,6483080.017126632
11227,2022-12-28 00:45:42.084472656+00:00,-54.67501390788237,265.9263828904681,6483172.712253921
11228,2022-12-28 00:45:48.084472656+00:00,-54.316527236194894,265.74374781676335,6483286.02930781
11229,2022-12-28 00:45:54.084472656+00:00,-53.959430551043596,265.5645119542738,6483471.434258855
