mats_obs_utc,aim_overpass_utc,time_diff_min,mats_tp_lat_deg,mats_tp_lon_deg,aim_center_lat_deg,aim_center_lon_deg,cross_track_km,distance_tp_to_aim_km
2023-02-25T16:59:02Z,2023-02-25T17:02:00Z,3.0,78.127,-126.844,81.005,-119.619,351.2,351.3
2023-02-25T18:33:57Z,2023-02-25T18:36:00Z,2.0,81.378,-122.287,79.867,-133.138,257.3,258.2
2023-02-25T18:34:59Z,2023-02-25T18:36:00Z,1.0,79.509,-143.056,79.867,-133.138,144.3,201.4
2023-02-25T19:21:59Z,2023-02-25T19:23:00Z,1.0,-81.609,51.317,-79.269,38.885,342.9,346.0
2023-02-25T19:23:02Z,2023-02-25T19:24:00Z,1.0,-79.996,28.59,-81.397,19.861,60.6,221.0
2023-02-25T20:10:58Z,2023-02-25T20:11:00Z,0.0,80.555,-158.201,80.895,-165.652,44.2,138.8
2023-02-25T20:12:00Z,2023-02-25T20:11:00Z,-1.0,78.158,-174.951,80.895,-165.652,355.5,357.2
2023-02-25T20:59:01Z,2023-02-25T20:58:00Z,-1.0,-80.93,14.214,-80.396,7.319,124.1,137.8
2023-02-25T20:59:57Z,2023-02-25T20:58:00Z,-2.0,-78.994,-2.568,-80.396,7.319,233.8,250.8
2023-02-25T21:46:58Z,2023-02-25T21:45:00Z,-2.0,81.336,-171.511,79.727,-179.433,229.2,230.1
2023-02-25T21:48:00Z,2023-02-25T21:45:00Z,-3.0,79.416,168.048,79.727,-179.433,169.7,254.1
2023-02-25T22:35:01Z,2023-02-25T22:32:00Z,-3.0,-81.565,1.649,-79.12,-7.518,308.1,320.7
2023-02-25T22:35:57Z,2023-02-25T22:33:00Z,-3.0,-80.131,-18.541,-81.305,-26.078,46.8,187.8
2023-02-25T23:24:00Z,2023-02-25T23:20:00Z,-4.0,80.477,152.762,80.783,148.269,17.5,88.2
2023-02-25T23:25:02Z,2023-02-25T23:20:00Z,-5.0,78.055,136.28,80.783,148.269,378.6,388.7
2023-02-26T00:11:57Z,2023-02-26T00:07:00Z,-5.0,-81.032,-32.661,-80.27,-38.885,136.9,140.8
2023-02-26T00:12:59Z,2023-02-26T00:07:00Z,-6.0,-78.895,-51.418,-80.27,-38.885,258.1,294.2
2023-02-26T01:00:00Z,2023-02-26T00:54:00Z,-6.0,81.29,139.297,79.587,134.233,201.7,211.3
2023-02-26T01:01:02Z,2023-02-26T00:55:00Z,-6.0,79.323,119.151,81.589,114.074,192.1,268.9
2023-02-26T01:47:56Z,2023-02-26T01:41:00Z,-6.9,-81.619,-45.008,-78.971,-53.956,319.3,338.4
2023-02-26T01:48:58Z,2023-02-26T01:42:00Z,-7.0,-80.048,-67.506,-81.21,-72.063,72.3,153.4
2023-02-26T02:37:01Z,2023-02-26T02:29:00Z,-8.0,80.407,103.7,80.668,102.152,8.4,40.5
2023-02-26T02:37:57Z,2023-02-26T02:29:00Z,-9.0,78.222,88.839,80.668,102.152,362.7,382.8
2023-02-26T03:24:58Z,2023-02-26T03:16:00Z,-9.0,-80.969,-81.775,-80.144,-85.136,110.0,110.4
2023-02-26T03:26:00Z,2023-02-26T03:16:00Z,-10.0,-78.79,-100.245,-80.144,-85.136,282.3,341.1
2023-02-26T04:13:01Z,2023-02-26T04:03:00Z,-10.0,81.229,90.15,79.446,87.866,174.0,203.1
2023-02-26T04:13:57Z,2023-02-26T04:04:00Z,-10.0,79.474,71.917,81.509,68.173,177.0,236.6
2023-02-26T05:00:58Z,2023-02-26T04:50:00Z,-11.0,-81.582,-94.262,-78.824,-100.431,290.8,328.2
2023-02-26T05:02:00Z,2023-02-26T04:51:00Z,-11.0,-79.957,-116.473,-81.113,-118.101,98.1,132.1
2023-02-26T05:49:57Z,2023-02-26T05:38:00Z,-12.0,80.524,56.72,80.552,55.983,5.1,13.8
2023-02-26T06:38:00Z,2023-02-26T06:25:00Z,-13.0,-80.903,-130.878,-80.017,-131.423,83.5,99.2
2023-02-26T06:39:02Z,2023-02-26T06:26:00Z,-13.0,-78.687,-149.047,-81.807,-152.945,303.6,354.7
2023-02-26T07:25:57Z,2023-02-26T07:12:00Z,-14.0,81.309,43.378,79.305,41.458,185.9,225.9
2023-02-26T07:26:59Z,2023-02-26T07:13:00Z,-14.0,79.374,23.033,81.426,22.218,201.5,228.9
2023-02-26T08:14:00Z,2023-02-26T07:59:00Z,-15.0,-81.546,-143.511,-78.676,-146.934,262.9,326.0
2023-02-26T08:15:02Z,2023-02-26T08:00:00Z,-15.0,-79.871,-165.413,-81.014,-164.178,122.5,129.2
2023-02-26T09:02:03Z,2023-02-26T08:47:00Z,-15.1,81.691,28.942,80.435,9.771,329.6,357.7
2023-02-26T09:02:58Z,2023-02-26T08:47:00Z,-16.0,80.448,7.675,80.435,9.771,20.5,38.8
2023-02-26T09:51:01Z,2023-02-26T09:34:00Z,-17.0,-80.836,179.994,-79.888,-177.749,57.1,113.6
2023-02-26T09:51:57Z,2023-02-26T09:35:00Z,-17.0,-78.849,163.591,-81.744,161.175,287.7,325.3
2023-02-26T10:38:58Z,2023-02-26T10:21:00Z,-18.0,81.261,-5.828,79.165,-4.984,159.1,233.9
2023-02-26T10:40:00Z,2023-02-26T10:22:00Z,-18.0,79.281,-25.859,81.34,-23.782,224.9,232.5
2023-02-26T11:27:01Z,2023-02-26T11:09:00Z,-18.0,-81.509,167.225,-80.912,149.701,238.4,304.1
2023-02-26T11:27:57Z,2023-02-26T11:09:00Z,-19.0,-80.011,147.427,-80.912,149.701,108.0,108.8
2023-02-26T12:14:58Z,2023-02-26T11:56:00Z,-19.0,81.732,-17.694,80.317,-36.481,340.2,360.1
2023-02-26T12:16:00Z,2023-02-26T11:56:00Z,-20.0,80.37,-41.385,80.317,-36.481,45.7,91.7
2023-02-26T13:04:03Z,2023-02-26T12:43:00Z,-21.1,-80.769,130.885,-79.76,135.888,31.6,146.5
2023-02-26T13:04:59Z,2023-02-26T12:44:00Z,-21.0,-78.746,114.742,-81.677,115.252,310.5,326.4
2023-02-26T13:52:00Z,2023-02-26T13:31:00Z,-21.0,81.204,-55.019,81.252,-69.826,135.2,250.7
2023-02-26T13:53:02Z,2023-02-26T13:31:00Z,-22.0,79.181,-74.741,81.252,-69.826,248.2,248.4
2023-02-26T14:39:57Z,2023-02-26T14:18:00Z,-22.0,-81.567,120.534,-80.809,103.537,249.4,300.6
2023-02-26T14:40:59Z,2023-02-26T14:18:00Z,-23.0,-79.921,98.479,-80.809,103.537,132.1,136.5
2023-02-26T15:27:59Z,2023-02-26T15:05:00Z,-23.0,81.703,-67.022,80.198,-82.773,311.3,321.1
2023-02-26T15:29:01Z,2023-02-26T15:05:00Z,-24.0,80.288,-90.369,80.198,-82.773,70.0,143.6
2023-02-26T16:16:02Z,2023-02-26T15:52:00Z,-24.0,-81.799,106.536,-79.631,89.489,387.0,387.4
2023-02-26T16:16:58Z,2023-02-26T15:52:00Z,-25.0,-80.871,83.964,-79.631,89.489,44.1,172.8
2023-02-26T16:18:00Z,2023-02-26T15:53:00Z,-25.0,-78.642,65.953,-81.608,69.287,332.3,336.1
2023-02-26T18:40:58Z,2023-02-26T18:14:00Z,-27.0,81.707,-115.104,80.079,-129.103,301.0,304.8
2023-02-26T18:42:00Z,2023-02-26T18:14:00Z,-28.0,80.298,-138.523,80.079,-129.103,77.4,180.2
2023-02-26T19:29:01Z,2023-02-26T19:01:00Z,-28.0,-81.8,58.4,-79.503,43.056,375.1,375.2
2023-02-26T19:29:57Z,2023-02-26T19:01:00Z,-29.0,-80.88,35.834,-79.503,43.056,36.0,205.3
2023-02-26T19:30:59Z,2023-02-26T19:02:00Z,-29.0,-78.651,17.762,-81.535,23.279,337.5,337.6
2023-02-26T20:18:00Z,2023-02-26T19:49:00Z,-29.0,81.153,-152.33,81.07,-162.044,99.9,167.1
2023-02-26T20:19:02Z,2023-02-26T19:49:00Z,-30.0,79.093,-171.753,81.07,-162.044,275.9,287.5
2023-02-26T21:05:57Z,2023-02-26T20:36:00Z,-30.0,-81.532,23.141,-80.589,11.182,212.0,231.4
2023-02-26T21:06:59Z,2023-02-26T20:37:00Z,-30.0,-79.842,1.349,-82.042,-12.392,160.2,341.9
